age,age_cat,sex,race,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,is_violent_recid,two_year_recid,length_of_stay,label
29,25 - 45,Male,African-American,10,0,F,1,0,1,0,0
30,25 - 45,Male,Hispanic,2,1,F,0,0,0,6,0
26,25 - 45,Female,African-American,4,1,F,1,0,1,0,1
61,Greater than 45,Male,African-American,2,0,M,0,0,0,0,1
37,25 - 45,Male,Hispanic,3,0,M,0,0,0,0,0
38,25 - 45,Male,Other,1,1,F,1,1,1,1,0
24,Less than 25,Male,Caucasian,2,176,F,1,0,1,49,0
30,25 - 45,Male,African-American,0,1,M,0,0,0,1,1
20,Less than 25,Male,African-American,0,1,M,1,0,1,0,0
56,Greater than 45,Male,African-American,22,1,F,1,0,1,71,1
50,Greater than 45,Female,Caucasian,3,0,F,1,0,1,0,0
47,Greater than 45,Male,Other,0,1,F,0,0,0,2,0
56,Greater than 45,Male,Caucasian,5,238,F,0,0,0,238,0
58,Greater than 45,Female,Hispanic,1,345,F,0,0,0,0,0
30,25 - 45,Male,African-American,10,18,F,1,0,1,0,0
28,25 - 45,Male,African-American,12,69,M,1,1,1,5,0
59,Greater than 45,Male,African-American,1,1,M,0,0,0,62,0
20,Less than 25,Male,African-American,1,1,F,1,0,1,187,1
23,Less than 25,Male,Caucasian,4,1,M,1,1,1,2,1
28,25 - 45,Female,Caucasian,2,3,F,1,0,1,0,0
50,Greater than 45,Male,Hispanic,3,1,F,1,0,1,33,1
35,25 - 45,Male,Caucasian,3,0,M,1,0,1,0,0
22,Less than 25,Male,African-American,1,0,F,1,0,1,5,1
41,25 - 45,Female,Hispanic,0,1,F,0,0,0,1,0
22,Less than 25,Male,African-American,0,1,F,0,0,0,2,1
46,Greater than 45,Male,African-American,3,33,M,1,0,1,29,0
61,Greater than 45,Male,African-American,8,22,F,1,0,1,0,0
26,25 - 45,Male,African-American,5,1,F,0,0,0,0,0
44,25 - 45,Male,Caucasian,1,0,F,0,0,0,1,0
34,25 - 45,Female,African-American,0,1,M,1,1,1,1,0
29,25 - 45,Male,Caucasian,1,3,F,1,0,1,0,0
20,Less than 25,Male,Hispanic,1,34,F,1,0,1,0,1
29,25 - 45,Male,African-American,8,1,M,0,0,0,5,1
48,Greater than 45,Male,African-American,5,1,F,1,0,1,0,0
31,25 - 45,Female,African-American,0,5,M,0,0,0,4,0
21,Less than 25,Male,Caucasian,2,10,F,0,0,0,0,0
34,25 - 45,Male,Caucasian,4,1,F,0,0,0,0,0
54,Greater than 45,Male,African-American,21,1,F,0,0,0,0,0
20,Less than 25,Male,Caucasian,4,1,F,0,0,0,0,1
31,25 - 45,Male,Caucasian,1,1,F,1,1,1,36,0
22,Less than 25,Male,Caucasian,0,0,M,0,0,0,0,0
36,25 - 45,Male,African-American,6,1,M,0,0,0,0,0
34,25 - 45,Male,African-American,9,1,F,1,0,1,0,1
36,25 - 45,Male,Caucasian,3,1,M,0,0,0,0,0
32,25 - 45,Male,African-American,3,1,F,1,0,1,0,1
50,Greater than 45,Male,African-American,15,1,M,0,0,0,1,1
47,Greater than 45,Male,Native American,22,0,F,1,0,1,3,1
49,Greater than 45,Female,Other,0,1,M,0,0,0,1,0
25,25 - 45,Female,African-American,7,102,F,1,0,1,95,1
31,25 - 45,Male,African-American,1,1,M,0,0,0,1,0
49,Greater than 45,Male,African-American,10,1,F,1,0,1,9,0
21,Less than 25,Male,African-American,2,1,F,0,0,0,36,1
26,25 - 45,Female,African-American,5,1,F,1,0,1,1,1
29,25 - 45,Male,Other,0,1,F,0,0,0,1,0
61,Greater than 45,Male,Hispanic,0,1,F,0,0,0,0,0
25,25 - 45,Female,Caucasian,2,16,F,1,1,1,0,1
26,25 - 45,Female,Other,1,31,F,0,0,0,0,0
38,25 - 45,Male,Caucasian,5,1,F,0,0,0,1,0
35,25 - 45,Male,Caucasian,2,1,M,0,0,0,0,0
50,Greater than 45,Male,African-American,10,48,F,0,0,0,47,0
55,Greater than 45,Male,Other,8,1,F,1,0,1,6,0
32,25 - 45,Male,African-American,4,0,F,1,0,1,44,0
29,25 - 45,Male,Caucasian,1,18,F,0,0,0,2,0
46,Greater than 45,Male,Caucasian,0,0,F,0,0,0,0,0
53,Greater than 45,Male,Caucasian,1,1,M,1,1,0,0,0
27,25 - 45,Female,Caucasian,1,1,F,1,1,1,25,0
29,25 - 45,Male,Caucasian,4,2,F,0,0,0,0,1
26,25 - 45,Male,Other,0,1,F,1,0,1,2,0
23,Less than 25,Male,African-American,3,1,M,1,0,1,0,0
43,25 - 45,Male,Hispanic,3,21,M,1,0,1,2,0
24,Less than 25,Male,Caucasian,1,1,M,1,0,0,1,0
33,25 - 45,Male,African-American,18,0,F,1,0,1,1,1
32,25 - 45,Male,African-American,1,1,M,1,0,1,21,0
38,25 - 45,Female,African-American,7,0,F,1,0,1,39,1
40,25 - 45,Male,African-American,20,1,F,0,0,0,1,1
55,Greater than 45,Female,Other,5,1,F,1,0,1,0,0
36,25 - 45,Female,African-American,1,1,M,0,0,0,0,0
34,25 - 45,Male,African-American,16,1,F,1,0,1,1,1
41,25 - 45,Male,Caucasian,1,1,M,1,0,1,2,0
57,Greater than 45,Male,Caucasian,7,1,F,1,0,0,151,0
26,25 - 45,Male,African-American,1,1,F,1,0,0,1,0
39,25 - 45,Male,Caucasian,2,88,F,1,0,1,31,0
45,Greater than 45,Male,African-American,0,0,F,1,0,1,0,0
26,25 - 45,Male,African-American,2,7,F,0,0,0,7,0
48,Greater than 45,Female,Caucasian,0,1,F,0,0,0,1,0
52,Greater than 45,Male,Caucasian,7,1,M,0,0,0,0,0
22,Less than 25,Male,Hispanic,2,1,F,1,0,1,31,0
43,25 - 45,Female,African-American,0,1,M,0,0,0,1,0
35,25 - 45,Male,African-American,2,1,F,0,0,0,0,0
24,Less than 25,Male,Caucasian,3,0,F,0,0,0,35,0
27,25 - 45,Male,African-American,11,1,F,1,0,1,5,1
23,Less than 25,Male,Hispanic,2,1,F,0,0,0,22,1
56,Greater than 45,Male,African-American,28,69,F,0,0,0,60,1
28,25 - 45,Male,African-American,2,1,F,1,0,1,0,0
21,Less than 25,Male,African-American,0,0,F,0,0,0,0,0
33,25 - 45,Male,African-American,5,1,M,1,0,1,1,1
25,25 - 45,Male,African-American,1,1,F,1,0,1,1,1
36,25 - 45,Male,African-American,17,1,F,1,0,1,15,1
25,25 - 45,Female,Caucasian,0,0,F,0,0,0,0,0
31,25 - 45,Male,Other,3,1,F,1,0,0,0,0
46,Greater than 45,Male,Caucasian,0,1,M,0,0,0,0,0
24,Less than 25,Female,African-American,0,0,F,0,0,0,2,1
28,25 - 45,Male,African-American,4,0,F,1,0,1,5,1
28,25 - 45,Male,African-American,12,2,M,1,0,1,1,1
23,Less than 25,Male,African-American,0,0,M,1,0,1,1,0
24,Less than 25,Male,Other,0,0,M,0,0,0,0,0
40,25 - 45,Male,Hispanic,0,0,M,0,0,0,1,0
36,25 - 45,Male,Hispanic,1,0,M,0,0,0,0,0
50,Greater than 45,Male,Caucasian,1,1,M,1,0,1,40,0
33,25 - 45,Male,Hispanic,1,1,M,0,0,0,0,0
24,Less than 25,Male,Caucasian,0,0,M,0,0,0,0,0
55,Greater than 45,Female,African-American,2,1,F,0,0,0,1,0
22,Less than 25,Male,African-American,0,1,F,1,0,1,2,1
38,25 - 45,Male,African-American,14,1,F,0,0,0,56,1
31,25 - 45,Male,African-American,1,1,F,0,0,0,1,0
30,25 - 45,Female,African-American,3,1,F,0,0,0,0,0
52,Greater than 45,Male,Caucasian,1,714,F,0,0,0,40,0
37,25 - 45,Male,African-American,16,1,F,1,1,1,2,1
41,25 - 45,Female,Caucasian,1,0,M,0,0,0,29,0
20,Less than 25,Male,African-American,0,1,F,1,1,1,0,0
21,Less than 25,Male,Caucasian,0,0,M,1,0,1,0,0
22,Less than 25,Male,Caucasian,1,0,M,0,0,0,8,0
38,25 - 45,Male,African-American,7,1,M,0,0,0,197,0
31,25 - 45,Male,African-American,0,1,F,0,0,0,8,0
28,25 - 45,Male,Caucasian,0,0,F,0,0,0,53,1
21,Less than 25,Male,Hispanic,2,1,F,1,1,1,2,1
39,25 - 45,Male,African-American,1,1,F,0,0,0,0,1
34,25 - 45,Male,African-American,22,1,F,1,0,1,1,1
32,25 - 45,Male,Caucasian,2,293,F,0,0,0,69,0
45,Greater than 45,Male,Hispanic,0,0,M,0,0,0,1,0
36,25 - 45,Male,African-American,7,32,M,0,0,0,7,0
24,Less than 25,Male,African-American,0,1,M,1,0,1,15,1
27,25 - 45,Male,African-American,9,1,F,1,1,1,0,1
30,25 - 45,Male,Hispanic,0,0,F,0,0,0,0,0
61,Greater than 45,Male,African-American,8,35,M,0,0,0,34,0
43,25 - 45,Male,African-American,2,0,F,0,0,0,0,0
26,25 - 45,Male,African-American,1,1,F,0,0,0,0,0
32,25 - 45,Male,African-American,7,1,F,1,0,0,5,0
57,Greater than 45,Female,Caucasian,2,1,F,0,0,0,0,0
40,25 - 45,Female,Caucasian,0,0,M,0,0,0,0,0
33,25 - 45,Male,Caucasian,6,1,F,1,0,1,152,0
30,25 - 45,Male,African-American,2,1,F,1,0,1,1,0
29,25 - 45,Male,Caucasian,1,1,M,0,0,0,11,1
21,Less than 25,Female,Caucasian,1,132,F,1,0,0,1,1
36,25 - 45,Male,African-American,2,4,M,0,0,0,0,0
59,Greater than 45,Male,African-American,17,189,F,0,0,0,178,0
35,25 - 45,Male,African-American,6,0,F,1,1,1,0,1
49,Greater than 45,Male,Hispanic,0,1,M,0,0,0,1,0
26,25 - 45,Male,Hispanic,5,0,F,1,0,1,1,1
21,Less than 25,Male,African-American,2,1,F,1,1,1,8,0
49,Greater than 45,Male,African-American,29,1,F,1,0,1,0,0
23,Less than 25,Male,Hispanic,1,87,F,0,0,0,177,1
37,25 - 45,Female,African-American,23,0,M,1,0,1,1,1
33,25 - 45,Male,Hispanic,0,1,M,0,0,0,0,0
20,Less than 25,Male,African-American,1,39,F,1,1,1,37,0
28,25 - 45,Male,Caucasian,1,39,F,0,0,0,14,1
29,25 - 45,Male,African-American,3,0,F,1,0,1,1,0
25,25 - 45,Male,African-American,1,0,F,1,0,1,0,0
20,Less than 25,Male,African-American,2,1,F,1,0,1,33,1
30,25 - 45,Male,Caucasian,3,39,M,1,0,1,0,1
55,Greater than 45,Male,African-American,5,1,F,0,0,0,300,0
26,25 - 45,Male,Caucasian,0,1,M,0,0,0,1,0
52,Greater than 45,Female,Caucasian,6,13,F,0,0,0,6,0
52,Greater than 45,Male,African-American,16,1,F,1,1,1,0,1
27,25 - 45,Male,Hispanic,1,1,F,1,0,1,2,1
60,Greater than 45,Male,Caucasian,2,1,M,0,0,0,10,0
44,25 - 45,Male,Caucasian,0,1,M,0,0,0,2,0
30,25 - 45,Male,Hispanic,1,18,F,0,0,0,17,0
25,25 - 45,Female,African-American,2,1,M,0,0,0,0,0
20,Less than 25,Female,Caucasian,4,1,F,1,0,1,2,1
28,25 - 45,Male,Caucasian,3,1,F,1,0,1,37,1
39,25 - 45,Male,African-American,3,39,M,1,0,0,38,0
22,Less than 25,Male,Caucasian,1,12,F,0,0,0,11,0
24,Less than 25,Male,Caucasian,1,1,F,1,0,1,0,1
28,25 - 45,Female,African-American,0,1,F,0,0,0,191,0
35,25 - 45,Male,African-American,10,28,F,1,0,1,22,0
30,25 - 45,Male,Caucasian,0,0,M,0,0,0,0,0
22,Less than 25,Male,African-American,0,1,F,1,0,1,7,0
39,25 - 45,Male,African-American,9,0,F,0,0,0,0,0
46,Greater than 45,Female,Other,1,1,F,0,0,0,0,0
47,Greater than 45,Male,Other,3,1,M,0,0,0,3,0
26,25 - 45,Male,African-American,5,1,M,0,0,0,323,1
33,25 - 45,Male,African-American,3,130,F,0,0,0,130,0
23,Less than 25,Female,African-American,0,1,F,0,0,0,25,0
52,Greater than 45,Female,African-American,0,0,F,1,0,1,0,1
22,Less than 25,Female,African-American,0,1,M,1,0,1,0,0
54,Greater than 45,Male,Caucasian,0,1,F,0,0,0,2,0
50,Greater than 45,Male,African-American,2,0,M,0,0,0,30,0
20,Less than 25,Male,African-American,2,1,F,1,0,1,1,0
25,25 - 45,Male,Caucasian,1,1,F,0,0,0,0,0
46,Greater than 45,Female,Caucasian,0,0,F,0,0,0,0,0
26,25 - 45,Male,African-American,1,123,F,1,0,1,1,1
22,Less than 25,Male,Caucasian,0,1,M,0,0,0,1,0
38,25 - 45,Male,Caucasian,10,0,F,1,1,1,1,0
36,25 - 45,Female,Hispanic,9,1,F,1,0,1,0,0
34,25 - 45,Female,African-American,5,1,F,1,0,1,9,0
18,Less than 25,Male,African-American,4,7,F,1,1,1,23,0
26,25 - 45,Female,Caucasian,3,1,F,1,0,1,1,0
23,Less than 25,Female,Caucasian,0,1,F,0,0,0,11,0
32,25 - 45,Female,Hispanic,8,8,M,1,1,1,7,0
44,25 - 45,Male,Caucasian,1,0,M,1,0,1,0,0
53,Greater than 45,Male,Caucasian,9,1,F,1,0,1,117,0
27,25 - 45,Male,African-American,6,841,F,0,0,0,119,0
27,25 - 45,Male,African-American,4,0,F,1,0,1,0,0
25,25 - 45,Male,Caucasian,2,0,F,1,0,0,0,0
48,Greater than 45,Male,Caucasian,18,48,F,1,0,1,134,0
19,Less than 25,Male,Caucasian,1,1,F,1,0,1,8,1
53,Greater than 45,Male,Caucasian,0,1,F,0,0,0,11,0
39,25 - 45,Male,African-American,0,3,M,0,0,0,0,0
37,25 - 45,Male,Other,2,1,F,1,1,1,51,0
27,25 - 45,Male,African-American,6,0,F,1,0,1,0,1
29,25 - 45,Female,Caucasian,1,45,F,1,0,1,6,0
21,Less than 25,Female,African-American,2,10,F,1,0,1,1,1
24,Less than 25,Female,African-American,7,1,F,0,0,0,1,1
33,25 - 45,Male,Caucasian,0,1,M,0,0,0,1,0
24,Less than 25,Female,Caucasian,1,24,M,0,0,0,0,0
46,Greater than 45,Male,Caucasian,1,4,F,0,0,0,0,0
32,25 - 45,Male,Hispanic,7,1,F,0,0,0,1,1
24,Less than 25,Male,Hispanic,2,25,F,0,0,0,9,0
38,25 - 45,Female,Caucasian,0,1,F,0,0,0,2,0
30,25 - 45,Male,African-American,13,0,F,1,0,1,2,1
26,25 - 45,Male,African-American,27,1,M,1,0,1,10,1
57,Greater than 45,Male,Caucasian,2,28,F,0,0,0,9,0
43,25 - 45,Male,Caucasian,0,1,F,0,0,0,2,0
22,Less than 25,Male,African-American,0,0,M,0,0,0,0,0
26,25 - 45,Male,Caucasian,1,1,M,0,0,0,0,0
28,25 - 45,Female,African-American,9,12,M,1,1,1,12,1
51,Greater than 45,Male,Caucasian,3,1,F,0,0,0,6,0
41,25 - 45,Male,Hispanic,3,1,F,0,0,0,1,0
24,Less than 25,Male,Caucasian,1,1,F,0,0,0,1,1
48,Greater than 45,Male,African-American,3,1,F,1,0,1,1,0
26,25 - 45,Male,Caucasian,0,1,M,1,0,1,1,0
31,25 - 45,Male,African-American,6,0,F,1,0,1,0,0
27,25 - 45,Male,African-American,6,1,M,0,0,0,1,1
25,25 - 45,Male,African-American,0,1,M,0,0,0,0,0
56,Greater than 45,Male,Caucasian,3,0,M,0,0,0,0,0
29,25 - 45,Female,African-American,1,1,M,0,0,0,1,0
30,25 - 45,Female,Caucasian,3,1,F,1,0,1,0,0
21,Less than 25,Male,African-American,0,1,F,0,0,0,2,1
22,Less than 25,Male,Caucasian,1,2,F,1,0,1,0,0
28,25 - 45,Female,African-American,0,1,M,0,0,0,0,0
35,25 - 45,Male,African-American,2,0,F,0,0,0,1,0
23,Less than 25,Male,Caucasian,0,1,F,0,0,0,1,0
48,Greater than 45,Male,African-American,4,0,F,0,0,0,0,1
22,Less than 25,Male,Caucasian,4,1,M,1,0,1,2,1
37,25 - 45,Male,African-American,2,0,F,0,0,0,169,1
33,25 - 45,Male,African-American,0,1,F,0,0,0,0,0
23,Less than 25,Male,African-American,5,1,F,1,1,1,1,1
22,Less than 25,Male,African-American,0,1,M,1,0,1,0,1
24,Less than 25,Male,African-American,0,0,F,0,0,0,0,0
44,25 - 45,Male,African-American,2,1,M,0,0,0,5,1
26,25 - 45,Male,African-American,4,624,M,0,0,0,14,0
26,25 - 45,Female,African-American,0,1,M,0,0,0,0,0
29,25 - 45,Male,African-American,2,1,F,0,0,0,1,0
26,25 - 45,Male,Hispanic,0,1,F,0,0,0,0,0
30,25 - 45,Male,Caucasian,1,1,M,0,0,0,0,0
23,Less than 25,Male,African-American,1,1,F,1,0,1,3,0
42,25 - 45,Male,Other,1,2,F,0,0,0,1,0
28,25 - 45,Female,African-American,0,1,F,1,1,1,2,0
20,Less than 25,Male,African-American,0,1,F,0,0,0,11,0
24,Less than 25,Female,Caucasian,7,1,M,0,0,0,1,1
36,25 - 45,Female,Other,6,21,F,1,0,1,0,1
37,25 - 45,Male,African-American,6,1,F,1,0,1,0,0
21,Less than 25,Female,African-American,1,1,F,0,0,0,4,1
27,25 - 45,Male,African-American,8,1,F,1,1,1,25,0
26,25 - 45,Male,African-American,2,1,F,1,0,1,0,0
42,25 - 45,Male,Caucasian,0,0,M,0,0,0,6,0
23,Less than 25,Male,African-American,8,1,F,1,0,1,2,1
43,25 - 45,Male,Caucasian,1,131,F,0,0,0,0,0
55,Greater than 45,Female,Caucasian,0,3,M,0,0,0,0,0
38,25 - 45,Male,Caucasian,0,53,F,1,0,1,0,0
24,Less than 25,Male,Caucasian,1,1,F,1,0,1,3,0
23,Less than 25,Male,African-American,0,0,M,0,0,0,0,0
64,Greater than 45,Female,African-American,0,1,F,0,0,0,4,0
48,Greater than 45,Male,Other,0,1,M,0,0,0,1,0
32,25 - 45,Male,African-American,11,805,F,1,0,1,1,0
39,25 - 45,Female,African-American,0,0,F,1,0,1,57,0
30,25 - 45,Male,Caucasian,0,1,M,0,0,0,0,0
22,Less than 25,Female,African-American,1,3,M,0,0,0,1,0
20,Less than 25,Male,African-American,2,0,F,1,0,1,58,0
21,Less than 25,Male,African-American,0,1,F,1,0,1,4,0
24,Less than 25,Male,Caucasian,0,0,F,0,0,0,0,0
49,Greater than 45,Male,Hispanic,2,40,M,1,0,0,40,0
50,Greater than 45,Male,Caucasian,2,32,F,0,0,0,1,0
30,25 - 45,Male,African-American,3,1,M,0,0,0,206,1
51,Greater than 45,Male,African-American,12,21,F,1,0,1,151,1
21,Less than 25,Male,African-American,2,111,M,1,1,1,47,1
21,Less than 25,Male,African-American,1,1,F,1,0,1,1,1
31,25 - 45,Male,African-American,1,1,F,0,0,0,0,1
23,Less than 25,Male,African-American,2,1,M,1,0,1,3,1
23,Less than 25,Male,Hispanic,0,1,M,0,0,0,1,1
32,25 - 45,Male,African-American,4,1,F,1,0,1,1,0
28,25 - 45,Male,African-American,11,1,F,1,1,1,2,0
50,Greater than 45,Male,Caucasian,16,68,F,1,0,1,67,1
24,Less than 25,Male,African-American,0,1,F,0,0,0,1,0
19,Less than 25,Female,African-American,1,1,F,1,0,1,2,0
31,25 - 45,Male,Other,1,0,M,0,0,0,0,0
29,25 - 45,Male,African-American,3,0,F,1,1,1,0,0
41,25 - 45,Male,African-American,6,1,F,1,0,1,39,0
28,25 - 45,Male,African-American,4,1,M,1,1,1,34,0
29,25 - 45,Male,Caucasian,6,1,F,1,0,1,0,0
49,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
42,25 - 45,Male,Caucasian,0,0,M,0,0,0,1,0
38,25 - 45,Male,African-American,4,1,M,0,0,0,0,0
22,Less than 25,Male,African-American,3,1,F,1,0,1,16,0
46,Greater than 45,Male,Caucasian,0,1,M,1,0,1,37,0
63,Greater than 45,Male,Caucasian,1,1,F,0,0,0,0,0
38,25 - 45,Male,African-American,0,1,F,1,0,1,1,0
36,25 - 45,Male,African-American,0,1,F,0,0,0,0,0
27,25 - 45,Female,African-American,10,58,M,1,0,1,18,1
22,Less than 25,Male,Caucasian,6,1,F,1,0,1,0,1
29,25 - 45,Male,African-American,11,1,M,0,0,0,0,1
23,Less than 25,Male,African-American,6,40,F,1,0,1,5,0
39,25 - 45,Male,African-American,2,1,M,0,0,0,1,0
47,Greater than 45,Male,Caucasian,0,1,M,0,0,0,2,0
26,25 - 45,Male,African-American,7,1,F,1,0,1,1,1
21,Less than 25,Female,African-American,0,4,F,1,0,1,4,0
55,Greater than 45,Male,African-American,12,40,F,0,0,0,28,1
63,Greater than 45,Male,African-American,2,1,M,0,0,0,1,0
27,25 - 45,Male,African-American,2,1,F,1,0,1,0,0
55,Greater than 45,Male,Caucasian,27,1,M,0,0,0,1,0
57,Greater than 45,Male,Caucasian,21,33,M,1,0,1,21,0
24,Less than 25,Male,Hispanic,1,1,F,0,0,0,0,0
54,Greater than 45,Male,Other,2,1,M,1,1,1,1,0
30,25 - 45,Male,African-American,2,1,F,1,0,1,0,0
26,25 - 45,Male,African-American,3,1,M,0,0,0,0,0
26,25 - 45,Male,Caucasian,0,1,F,1,0,1,1,0
37,25 - 45,Male,Caucasian,1,9,M,0,0,0,0,0
25,25 - 45,Male,African-American,4,170,M,0,0,0,4,0
34,25 - 45,Male,African-American,0,1,F,0,0,0,1,0
48,Greater than 45,Female,Hispanic,4,6,F,1,0,1,1,0
25,25 - 45,Male,African-American,2,1,F,1,0,1,49,1
57,Greater than 45,Male,Other,0,1,F,1,1,0,0,0
46,Greater than 45,Male,Caucasian,2,55,F,0,0,0,1,0
21,Less than 25,Male,Hispanic,0,1,F,1,0,1,1,0
32,25 - 45,Male,African-American,8,1,F,0,0,0,1,1
25,25 - 45,Female,African-American,5,1,F,1,0,1,0,1
35,25 - 45,Male,African-American,4,96,F,1,1,1,108,1
33,25 - 45,Female,African-American,2,1,F,1,0,1,2,0
26,25 - 45,Male,African-American,2,1,F,1,1,1,21,0
49,Greater than 45,Male,Caucasian,10,302,F,1,0,1,42,0
29,25 - 45,Male,African-American,2,1,M,0,0,0,3,0
28,25 - 45,Male,Caucasian,6,0,M,1,0,1,1,0
53,Greater than 45,Male,African-American,20,3,F,0,0,0,3,0
57,Greater than 45,Male,Hispanic,1,15,M,0,0,0,1,0
29,25 - 45,Male,African-American,3,119,F,1,1,1,119,1
27,25 - 45,Male,Caucasian,0,1,F,0,0,0,43,0
48,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
29,25 - 45,Male,Hispanic,0,0,M,1,1,1,3,0
25,25 - 45,Male,Caucasian,1,0,M,1,1,1,3,0
67,Greater than 45,Male,Caucasian,0,1,F,0,0,0,1,0
29,25 - 45,Male,African-American,2,0,M,1,0,0,0,0
53,Greater than 45,Female,African-American,3,1,F,0,0,0,2,0
23,Less than 25,Male,Caucasian,1,40,F,0,0,0,40,0
49,Greater than 45,Male,African-American,0,4,F,0,0,0,0,0
44,25 - 45,Female,Caucasian,0,1,M,1,0,0,0,0
55,Greater than 45,Female,Hispanic,0,1,F,0,0,0,0,0
26,25 - 45,Male,African-American,10,1,F,1,0,1,2,1
51,Greater than 45,Male,Caucasian,2,64,F,1,0,1,63,0
46,Greater than 45,Male,African-American,0,1,M,1,0,0,0,0
30,25 - 45,Male,Caucasian,1,1,F,1,0,1,0,0
48,Greater than 45,Female,African-American,0,1,F,1,1,1,9,0
77,Greater than 45,Male,African-American,1,1,M,1,1,1,2,0
21,Less than 25,Male,African-American,2,1,F,1,0,1,1,1
46,Greater than 45,Male,Caucasian,11,122,F,1,0,1,58,0
54,Greater than 45,Male,African-American,4,1,F,1,0,1,3,0
54,Greater than 45,Male,Caucasian,3,1,F,0,0,0,0,0
26,25 - 45,Male,African-American,15,1,F,0,0,0,42,1
23,Less than 25,Male,African-American,8,0,F,1,0,1,255,1
27,25 - 45,Male,Hispanic,1,86,F,0,0,0,2,0
39,25 - 45,Male,Caucasian,2,0,F,0,0,0,18,0
35,25 - 45,Male,Hispanic,13,1,F,0,0,0,4,1
29,25 - 45,Male,African-American,1,1,M,1,0,1,0,0
30,25 - 45,Male,African-American,9,1,M,1,0,1,1,0
41,25 - 45,Male,African-American,6,1,F,1,0,0,6,0
32,25 - 45,Male,African-American,1,1,M,0,0,0,115,1
48,Greater than 45,Male,African-American,12,24,M,0,0,0,1,0
39,25 - 45,Male,Caucasian,2,120,F,0,0,0,64,0
52,Greater than 45,Male,African-American,0,1,M,1,1,1,4,0
31,25 - 45,Male,African-American,3,0,F,1,0,1,1,0
22,Less than 25,Male,Caucasian,1,1,F,1,0,1,1,0
56,Greater than 45,Male,African-American,4,50,M,1,1,1,1,0
46,Greater than 45,Female,Caucasian,0,0,M,0,0,0,1,0
52,Greater than 45,Female,Caucasian,23,62,F,1,0,1,62,1
29,25 - 45,Male,African-American,7,1,F,1,0,1,1,0
22,Less than 25,Female,African-American,0,2,F,0,0,0,0,1
32,25 - 45,Male,Hispanic,1,47,F,0,0,0,0,0
39,25 - 45,Male,African-American,8,1,F,0,0,0,40,0
35,25 - 45,Male,African-American,9,1,F,0,0,0,1,0
26,25 - 45,Male,African-American,1,0,M,0,0,0,14,0
27,25 - 45,Male,African-American,1,0,F,1,0,0,1,0
27,25 - 45,Male,African-American,5,28,F,1,1,1,28,1
34,25 - 45,Female,Caucasian,10,22,F,1,1,1,13,1
47,Greater than 45,Male,African-American,21,124,F,1,0,1,112,1
27,25 - 45,Male,African-American,2,104,M,0,0,0,31,0
27,25 - 45,Male,Hispanic,6,1026,F,1,0,0,14,0
32,25 - 45,Female,African-American,0,0,M,1,1,1,0,0
28,25 - 45,Male,Hispanic,8,407,M,1,0,1,56,1
25,25 - 45,Male,African-American,5,1,F,1,0,1,4,1
22,Less than 25,Male,Caucasian,2,1,M,1,0,1,24,0
43,25 - 45,Male,Caucasian,4,55,M,0,0,0,1,0
52,Greater than 45,Male,African-American,7,1,F,1,1,1,117,1
21,Less than 25,Male,African-American,2,0,F,1,1,1,0,1
28,25 - 45,Male,African-American,11,1,F,1,0,1,1,1
21,Less than 25,Male,African-American,1,34,F,1,1,1,394,1
26,25 - 45,Male,Hispanic,0,1,F,0,0,0,0,0
23,Less than 25,Male,Caucasian,4,1,M,1,0,1,7,0
39,25 - 45,Male,Hispanic,3,1,M,0,0,0,0,0
31,25 - 45,Male,African-American,1,1,M,0,0,0,1,0
34,25 - 45,Male,Caucasian,1,1,M,0,0,0,0,0
32,25 - 45,Male,African-American,0,1,M,0,0,0,0,0
50,Greater than 45,Female,Caucasian,0,3,M,1,1,1,0,0
27,25 - 45,Male,African-American,1,1,M,0,0,0,0,0
26,25 - 45,Female,African-American,4,1,F,0,0,0,2,0
27,25 - 45,Male,African-American,4,1,F,1,1,1,1,0
29,25 - 45,Male,Caucasian,0,0,F,1,0,1,0,0
30,25 - 45,Male,Caucasian,11,214,M,1,0,1,1,1
58,Greater than 45,Male,African-American,0,1,M,0,0,0,1,0
27,25 - 45,Male,African-American,14,0,F,1,0,1,1,1
28,25 - 45,Male,African-American,5,0,F,1,0,1,0,0
24,Less than 25,Male,African-American,15,1,F,1,1,1,2,1
45,Greater than 45,Male,African-American,1,121,F,1,0,1,270,0
50,Greater than 45,Male,Caucasian,0,1,M,0,0,0,1,0
30,25 - 45,Female,African-American,15,4,F,1,0,1,1,1
25,25 - 45,Male,Hispanic,1,37,F,1,0,1,0,0
46,Greater than 45,Male,Hispanic,0,1,F,0,0,0,1,0
43,25 - 45,Male,Caucasian,0,1,F,1,0,1,1,0
24,Less than 25,Male,Caucasian,0,1,F,1,0,1,0,0
34,25 - 45,Male,African-American,10,1,F,0,0,0,1,1
56,Greater than 45,Male,Hispanic,2,108,F,0,0,0,1,0
26,25 - 45,Male,Caucasian,2,1,F,0,0,0,3,0
31,25 - 45,Male,Caucasian,0,1,F,0,0,0,0,0
23,Less than 25,Male,African-American,1,24,F,1,0,1,22,0
39,25 - 45,Male,African-American,0,1,F,0,0,0,18,0
